country_id,product,product_code,flow,unit,year,value
Belgium,sawnwood,16,PRODUCTION,1000 m3,2007,3122.0
Belgium,secondary processed wooden products,17,EXPORTS,1000 US$,2007,1997476.89
Belgium,secondary processed wooden products,17,IMPORTS,1000 US$,2007,2778766.95
Belgium,veneer sheets,19,EXPORTS,1000 US$,2007,111421.65
Belgium,veneer sheets,19,EXPORTS,1000 m3,2007,87.0
Belgium,veneer sheets,19,IMPORTS,1000 US$,2007,159827.69
Belgium,veneer sheets,19,IMPORTS,1000 m3,2007,102.0
Belgium,veneer sheets,19,PRODUCTION,1000 m3,2007,91.0
Belgium,wood charcoal,20,EXPORTS,1000 US$,2007,32154.89
Belgium,wood charcoal,20,EXPORTS,1000 m.t.,2007,67.52
Belgium,wood charcoal,20,IMPORTS,1000 US$,2007,31542.85
Belgium,wood charcoal,20,IMPORTS,1000 m.t.,2007,80.34
Belgium,wood fuel,21,EXPORTS,1000 US$,2007,983.64
Belgium,wood fuel,21,EXPORTS,1000 m3,2007,6.58
Belgium,wood fuel,21,IMPORTS,1000 US$,2007,3803.5
Belgium,wood fuel,21,IMPORTS,1000 m3,2007,51.72
Belgium,wood fuel,21,REMOVALS,1000 m3,2007,1480.0
Belgium,"wood residue, chips and particles",23,EXPORTS,1000 US$,2007,137384.22
Belgium,"wood residue, chips and particles",23,EXPORTS,1000 m3,2007,2302.5
Belgium,"wood residue, chips and particles",23,IMPORTS,1000 US$,2007,411985.2
Belgium,"wood residue, chips and particles",23,IMPORTS,1000 m3,2007,6355.24
Belgium,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2007,2200.0
Belgium,wood-based panels,24,EXPORTS,1000 US$,2007,3438036.3
Belgium,wood-based panels,24,EXPORTS,1000 m3,2007,5556.0
Belgium,wood-based panels,24,IMPORTS,1000 US$,2007,1794340.83
Belgium,wood-based panels,24,IMPORTS,1000 m3,2007,3679.0
Belgium,wood-based panels,24,PRODUCTION,1000 m3,2007,5060.0
Belgium,wooden furniture,25,EXPORTS,1000 US$,2007,1208441.3
Belgium,wooden furniture,25,IMPORTS,1000 US$,2007,1785398.6
Belgium,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2007,176070.36
Belgium,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2007,212322.99
Belgium,woodpulp,27,EXPORTS,1000 US$,2007,2504165.2
Belgium,woodpulp,27,EXPORTS,1000 m.t.,2007,4288.6900000000005
Belgium,woodpulp,27,IMPORTS,1000 US$,2007,2918358.89
Belgium,woodpulp,27,IMPORTS,1000 m.t.,2007,3307.7
Belgium,woodpulp,27,PRODUCTION,1000 m.t.,2007,1385.0
Bosnia and Herzegovina,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2007,6.99
Bosnia and Herzegovina,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2007,924.42
Bosnia and Herzegovina,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2007,36158.85
Bosnia and Herzegovina,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2007,12599.02
Bosnia and Herzegovina,case materials,2,EXPORTS,1000 US$,2007,2225.8
Bosnia and Herzegovina,case materials,2,EXPORTS,1000 m.t.,2007,5.45
Bosnia and Herzegovina,case materials,2,IMPORTS,1000 US$,2007,1153.35
Bosnia and Herzegovina,case materials,2,IMPORTS,1000 m.t.,2007,1.25
Bosnia and Herzegovina,domestic/decorative products,3,EXPORTS,1000 US$,2007,306.5
Bosnia and Herzegovina,domestic/decorative products,3,IMPORTS,1000 US$,2007,1449.26
Bosnia and Herzegovina,engineered wood products,4,EXPORTS,1000 US$,2007,18858.94
Bosnia and Herzegovina,engineered wood products,4,EXPORTS,1000 m3,2007,21.67
Bosnia and Herzegovina,engineered wood products,4,IMPORTS,1000 US$,2007,105263.62
Bosnia and Herzegovina,engineered wood products,4,IMPORTS,1000 m3,2007,327.25
Bosnia and Herzegovina,engineered wood products,4,PRODUCTION,1000 m3,2007,40.0
Bosnia and Herzegovina,non-wood pulp,5,IMPORTS,1000 US$,2007,0.94
Bosnia and Herzegovina,other manufactured wood products,6,EXPORTS,1000 US$,2007,3545.83
Bosnia and Herzegovina,other manufactured wood products,6,IMPORTS,1000 US$,2007,3298.11
Bosnia and Herzegovina,other pulp,7,IMPORTS,1000 US$,2007,86.33
Bosnia and Herzegovina,other pulp,7,IMPORTS,1000 m.t.,2007,0.11
Bosnia and Herzegovina,"paper,print and packaging",8,EXPORTS,1000 US$,2007,150884.41999999998
Bosnia and Herzegovina,"paper,print and packaging",8,EXPORTS,1000 m.t.,2007,90.64
Bosnia and Herzegovina,"paper,print and packaging",8,IMPORTS,1000 US$,2007,366305.31
Bosnia and Herzegovina,"paper,print and packaging",8,IMPORTS,1000 m.t.,2007,134.57
Bosnia and Herzegovina,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2007,418.75
Bosnia and Herzegovina,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2007,6735.66
Bosnia and Herzegovina,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2007,1674.3
Bosnia and Herzegovina,pulpwood,11,EXPORTS,1000 US$,2007,1.12
Bosnia and Herzegovina,pulpwood,11,EXPORTS,1000 m.t.,2007,0.05
Bosnia and Herzegovina,pulpwood,11,IMPORTS,1000 US$,2007,22880.49
Bosnia and Herzegovina,pulpwood,11,IMPORTS,1000 m.t.,2007,33.71
Bosnia and Herzegovina,pulpwood,11,PRODUCTION,1000 m.t.,2007,10.51
Bosnia and Herzegovina,pulpwood,11,REMOVALS,1000 m3,2007,500.0
Bosnia and Herzegovina,recovered fibre pulp,12,IMPORTS,1000 US$,2007,85.38
Bosnia and Herzegovina,recovered fibre pulp,12,IMPORTS,1000 m.t.,2007,0.11
Bosnia and Herzegovina,roundwood,14,EXPORTS,1000 US$,2007,53438.39
Bosnia and Herzegovina,roundwood,14,EXPORTS,1000 m3,2007,792.54
Bosnia and Herzegovina,roundwood,14,IMPORTS,1000 US$,2007,12880.4
Bosnia and Herzegovina,roundwood,14,IMPORTS,1000 m3,2007,125.86
Bosnia and Herzegovina,roundwood,14,REMOVALS,1000 m3,2007,12808.0
Bosnia and Herzegovina,sawlogs and veneer logs,15,REMOVALS,1000 m3,2007,3848.0
Bosnia and Herzegovina,sawnwood,16,EXPORTS,1000 US$,2007,477742.91
Bosnia and Herzegovina,sawnwood,16,EXPORTS,1000 m3,2007,1977.22
Bosnia and Herzegovina,sawnwood,16,IMPORTS,1000 US$,2007,34365.96
Bosnia and Herzegovina,sawnwood,16,IMPORTS,1000 m3,2007,63.9
Bosnia and Herzegovina,sawnwood,16,PRODUCTION,1000 m3,2007,1974.14
Bosnia and Herzegovina,secondary processed wooden products,17,EXPORTS,1000 US$,2007,137581.52
Bosnia and Herzegovina,secondary processed wooden products,17,IMPORTS,1000 US$,2007,90323.3
Bosnia and Herzegovina,veneer sheets,19,EXPORTS,1000 US$,2007,26299.29
Bosnia and Herzegovina,veneer sheets,19,EXPORTS,1000 m3,2007,28.36
Bosnia and Herzegovina,veneer sheets,19,IMPORTS,1000 US$,2007,7345.63
Bosnia and Herzegovina,veneer sheets,19,IMPORTS,1000 m3,2007,4.720000000000001
Bosnia and Herzegovina,veneer sheets,19,PRODUCTION,1000 m3,2007,28.0
Bosnia and Herzegovina,wood charcoal,20,EXPORTS,1000 US$,2007,9077.67
Bosnia and Herzegovina,wood charcoal,20,EXPORTS,1000 m.t.,2007,21.99
Bosnia and Herzegovina,wood charcoal,20,IMPORTS,1000 US$,2007,58.49
Bosnia and Herzegovina,wood charcoal,20,IMPORTS,1000 m.t.,2007,0.15
Bosnia and Herzegovina,wood charcoal,20,PRODUCTION,1000 m.t.,2007,22.0
Bosnia and Herzegovina,wood fuel,21,EXPORTS,1000 US$,2007,10339.12
Bosnia and Herzegovina,wood fuel,21,EXPORTS,1000 m3,2007,289.8
Bosnia and Herzegovina,wood fuel,21,IMPORTS,1000 US$,2007,7.9
Bosnia and Herzegovina,wood fuel,21,IMPORTS,1000 m3,2007,0.14
Bosnia and Herzegovina,wood fuel,21,REMOVALS,1000 m3,2007,2678.0
Bosnia and Herzegovina,"wood residue, chips and particles",23,EXPORTS,1000 US$,2007,20342.370000000003
Bosnia and Herzegovina,"wood residue, chips and particles",23,EXPORTS,1000 m3,2007,331.47
Bosnia and Herzegovina,"wood residue, chips and particles",23,IMPORTS,1000 US$,2007,114.50999999999999
Bosnia and Herzegovina,"wood residue, chips and particles",23,IMPORTS,1000 m3,2007,1.51
Bosnia and Herzegovina,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2007,393.12
Bosnia and Herzegovina,wood-based panels,24,EXPORTS,1000 US$,2007,28310.71
Bosnia and Herzegovina,wood-based panels,24,EXPORTS,1000 m3,2007,31.85
Bosnia and Herzegovina,wood-based panels,24,IMPORTS,1000 US$,2007,142507.06
Bosnia and Herzegovina,wood-based panels,24,IMPORTS,1000 m3,2007,451.61
Bosnia and Herzegovina,wood-based panels,24,PRODUCTION,1000 m3,2007,70.0
Bosnia and Herzegovina,wooden furniture,25,EXPORTS,1000 US$,2007,72086.07
Bosnia and Herzegovina,wooden furniture,25,IMPORTS,1000 US$,2007,63829.25
Bosnia and Herzegovina,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2007,9396.78
Bosnia and Herzegovina,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2007,1678.79
Bosnia and Herzegovina,woodpulp,27,EXPORTS,1000 US$,2007,2.24
Bosnia and Herzegovina,woodpulp,27,EXPORTS,1000 m.t.,2007,0.1
Bosnia and Herzegovina,woodpulp,27,IMPORTS,1000 US$,2007,67489.98999999999
Bosnia and Herzegovina,woodpulp,27,IMPORTS,1000 m.t.,2007,99.24
Bosnia and Herzegovina,woodpulp,27,PRODUCTION,1000 m.t.,2007,31.53
Bulgaria,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2007,140.2
Bulgaria,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2007,3222.04
Bulgaria,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2007,6590.54
Bulgaria,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2007,43202.27
Bulgaria,case materials,2,EXPORTS,1000 US$,2007,3608.33
Bulgaria,case materials,2,EXPORTS,1000 m.t.,2007,8.32
Bulgaria,case materials,2,IMPORTS,1000 US$,2007,35184.66
Bulgaria,case materials,2,IMPORTS,1000 m.t.,2007,68.88
Bulgaria,case materials,2,PRODUCTION,1000 m.t.,2007,87.0
Bulgaria,domestic/decorative products,3,EXPORTS,1000 US$,2007,2806.3
Bulgaria,domestic/decorative products,3,IMPORTS,1000 US$,2007,2454.36
Bulgaria,engineered wood products,4,EXPORTS,1000 US$,2007,233002.33
Bulgaria,engineered wood products,4,EXPORTS,1000 m3,2007,1317.9
Bulgaria,engineered wood products,4,IMPORTS,1000 US$,2007,270962.08999999997
Bulgaria,engineered wood products,4,IMPORTS,1000 m3,2007,1105.46
Bulgaria,engineered wood products,4,PRODUCTION,1000 m3,2007,1295.5
Bulgaria,non-wood pulp,5,EXPORTS,1000 US$,2007,2.48
Bulgaria,non-wood pulp,5,IMPORTS,1000 US$,2007,375.87
Bulgaria,non-wood pulp,5,IMPORTS,1000 m.t.,2007,0.18
Bulgaria,other manufactured wood products,6,EXPORTS,1000 US$,2007,2377.54
Bulgaria,other manufactured wood products,6,IMPORTS,1000 US$,2007,7961.64
Bulgaria,other pulp,7,EXPORTS,1000 US$,2007,2.48
Bulgaria,other pulp,7,IMPORTS,1000 US$,2007,611.18
Bulgaria,other pulp,7,IMPORTS,1000 m.t.,2007,0.54
Bulgaria,"paper,print and packaging",8,EXPORTS,1000 US$,2007,464172.92000000004
Bulgaria,"paper,print and packaging",8,EXPORTS,1000 m.t.,2007,462.49
Bulgaria,"paper,print and packaging",8,IMPORTS,1000 US$,2007,1329462.6
Bulgaria,"paper,print and packaging",8,IMPORTS,1000 m.t.,2007,979.26
Bulgaria,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2007,1434.0
Bulgaria,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2007,14715.71
Bulgaria,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2007,38028.67
Bulgaria,prefabricated buildings of wood,10,EXPORTS,1000 US$,2007,1065.24
Bulgaria,prefabricated buildings of wood,10,IMPORTS,1000 US$,2007,1175.72
Bulgaria,pulpwood,11,EXPORTS,1000 US$,2007,27273.65
Bulgaria,pulpwood,11,EXPORTS,1000 m.t.,2007,44.94
Bulgaria,pulpwood,11,IMPORTS,1000 US$,2007,15756.46
Bulgaria,pulpwood,11,IMPORTS,1000 m.t.,2007,19.5
Bulgaria,pulpwood,11,PRODUCTION,1000 m.t.,2007,135.0
Bulgaria,pulpwood,11,REMOVALS,1000 m3,2007,3190.0
Bulgaria,recovered fibre pulp,12,IMPORTS,1000 US$,2007,235.31
Bulgaria,recovered fibre pulp,12,IMPORTS,1000 m.t.,2007,0.36
Bulgaria,roundwood,14,EXPORTS,1000 US$,2007,159111.4
Bulgaria,roundwood,14,EXPORTS,1000 m3,2007,3692.02
Bulgaria,roundwood,14,IMPORTS,1000 US$,2007,40008.32
Bulgaria,roundwood,14,IMPORTS,1000 m3,2007,540.89
Bulgaria,roundwood,14,REMOVALS,1000 m3,2007,17892.0
Bulgaria,sawlogs and veneer logs,15,REMOVALS,1000 m3,2007,2990.0
Bulgaria,sawnwood,16,EXPORTS,1000 US$,2007,116870.98999999999
Bulgaria,sawnwood,16,EXPORTS,1000 m3,2007,762.77
Bulgaria,sawnwood,16,IMPORTS,1000 US$,2007,53629.61
Bulgaria,sawnwood,16,IMPORTS,1000 m3,2007,100.39
Bulgaria,sawnwood,16,PRODUCTION,1000 m3,2007,1462.0
Bulgaria,secondary processed wooden products,17,EXPORTS,1000 US$,2007,182721.29
Bulgaria,secondary processed wooden products,17,IMPORTS,1000 US$,2007,188886.7
Bulgaria,veneer sheets,19,EXPORTS,1000 US$,2007,9631.9
Bulgaria,veneer sheets,19,EXPORTS,1000 m3,2007,35.54
Bulgaria,veneer sheets,19,IMPORTS,1000 US$,2007,30332.31
Bulgaria,veneer sheets,19,IMPORTS,1000 m3,2007,75.59
Bulgaria,veneer sheets,19,PRODUCTION,1000 m3,2007,36.0
Bulgaria,wood charcoal,20,EXPORTS,1000 US$,2007,6848.61
Bulgaria,wood charcoal,20,EXPORTS,1000 m.t.,2007,25.38
Bulgaria,wood charcoal,20,IMPORTS,1000 US$,2007,18.35
Bulgaria,wood charcoal,20,IMPORTS,1000 m.t.,2007,0.01
Bulgaria,wood charcoal,20,PRODUCTION,1000 m.t.,2007,25.0
Bulgaria,wood fuel,21,EXPORTS,1000 US$,2007,5970.16
Bulgaria,wood fuel,21,EXPORTS,1000 m3,2007,104.21
Bulgaria,wood fuel,21,IMPORTS,1000 US$,2007,637.44
Bulgaria,wood fuel,21,IMPORTS,1000 m3,2007,18.65
Bulgaria,wood fuel,21,REMOVALS,1000 m3,2007,5052.0
Bulgaria,"wood residue, chips and particles",23,EXPORTS,1000 US$,2007,9116.75
Bulgaria,"wood residue, chips and particles",23,EXPORTS,1000 m3,2007,150.62
Bulgaria,"wood residue, chips and particles",23,IMPORTS,1000 US$,2007,964.98
Bulgaria,"wood residue, chips and particles",23,IMPORTS,1000 m3,2007,5.390000000000001
Bulgaria,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2007,146.0
Bulgaria,wood-based panels,24,EXPORTS,1000 US$,2007,278204.45999999996
Bulgaria,wood-based panels,24,EXPORTS,1000 m3,2007,1631.65
Bulgaria,wood-based panels,24,IMPORTS,1000 US$,2007,303943.41000000003
Bulgaria,wood-based panels,24,IMPORTS,1000 m3,2007,1437.1399999999999
Bulgaria,wood-based panels,24,PRODUCTION,1000 m3,2007,1830.0
Bulgaria,wooden furniture,25,EXPORTS,1000 US$,2007,150542.54
Bulgaria,wooden furniture,25,IMPORTS,1000 US$,2007,119676.68
Bulgaria,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2007,10122.66
Bulgaria,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2007,8618.06
Bulgaria,woodpulp,27,EXPORTS,1000 US$,2007,81723.48
Bulgaria,woodpulp,27,EXPORTS,1000 m.t.,2007,134.51
Bulgaria,woodpulp,27,IMPORTS,1000 US$,2007,37165.69
Bulgaria,woodpulp,27,IMPORTS,1000 m.t.,2007,49.32
Bulgaria,woodpulp,27,PRODUCTION,1000 m.t.,2007,400.0
Canada,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2007,44868.42
Canada,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2007,21100.09
Canada,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2007,1492082.73
Canada,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2007,342169.89
Canada,case materials,2,EXPORTS,1000 US$,2007,92698.99
Canada,case materials,2,EXPORTS,1000 m.t.,2007,140.0
Canada,case materials,2,IMPORTS,1000 US$,2007,73015.36
Canada,case materials,2,IMPORTS,1000 m.t.,2007,94.0
Canada,case materials,2,PRODUCTION,1000 m.t.,2007,1040.0
Canada,domestic/decorative products,3,EXPORTS,1000 US$,2007,407139.9
Canada,domestic/decorative products,3,IMPORTS,1000 US$,2007,279940.26
Canada,engineered wood products,4,EXPORTS,1000 US$,2007,4409203.75
Canada,engineered wood products,4,EXPORTS,1000 m3,2007,18276.0
Canada,engineered wood products,4,IMPORTS,1000 US$,2007,1500182.78
Canada,engineered wood products,4,IMPORTS,1000 m3,2007,6226.15
Canada,engineered wood products,4,PRODUCTION,1000 m3,2007,32026.0
Canada,non-wood pulp,5,EXPORTS,1000 US$,2007,1532.12
Canada,non-wood pulp,5,EXPORTS,1000 m.t.,2007,6.0
Canada,non-wood pulp,5,IMPORTS,1000 US$,2007,13724.91
Canada,non-wood pulp,5,IMPORTS,1000 m.t.,2007,23.0
Canada,non-wood pulp,5,PRODUCTION,1000 m.t.,2007,40.0
Canada,other manufactured wood products,6,EXPORTS,1000 US$,2007,395274.88
Canada,other manufactured wood products,6,IMPORTS,1000 US$,2007,159943.62
Canada,other pulp,7,EXPORTS,1000 US$,2007,2885.03
Canada,other pulp,7,EXPORTS,1000 m.t.,2007,13.0
Canada,other pulp,7,IMPORTS,1000 US$,2007,15763.17
Canada,other pulp,7,IMPORTS,1000 m.t.,2007,28.0
Canada,other pulp,7,PRODUCTION,1000 m.t.,2007,60.0
Canada,"paper,print and packaging",8,EXPORTS,1000 US$,2007,37227773.14
Canada,"paper,print and packaging",8,EXPORTS,1000 m.t.,2007,40584.0
Canada,"paper,print and packaging",8,IMPORTS,1000 US$,2007,22204233.82
Canada,"paper,print and packaging",8,IMPORTS,1000 m.t.,2007,10826.0
Canada,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2007,63544.0
Canada,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2007,358200.26
Canada,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2007,46969.48
Canada,prefabricated buildings of wood,10,EXPORTS,1000 US$,2007,322380.0
Canada,prefabricated buildings of wood,10,IMPORTS,1000 US$,2007,42272.0
Canada,pulpwood,11,EXPORTS,1000 US$,2007,6641182.18
Canada,pulpwood,11,EXPORTS,1000 m.t.,2007,10619.0
Canada,pulpwood,11,IMPORTS,1000 US$,2007,157016.93
Canada,pulpwood,11,IMPORTS,1000 m.t.,2007,311.24
Canada,pulpwood,11,PRODUCTION,1000 m.t.,2007,22611.0
Canada,pulpwood,11,REMOVALS,1000 m3,2007,47838.0
Canada,recovered fibre pulp,12,EXPORTS,1000 US$,2007,1352.9
Canada,recovered fibre pulp,12,EXPORTS,1000 m.t.,2007,7.0
Canada,recovered fibre pulp,12,IMPORTS,1000 US$,2007,2038.25
Canada,recovered fibre pulp,12,IMPORTS,1000 m.t.,2007,5.0
Canada,recovered fibre pulp,12,PRODUCTION,1000 m.t.,2007,20.0
Canada,roundwood,14,EXPORTS,1000 US$,2007,1982344.6300000001
Canada,roundwood,14,EXPORTS,1000 m3,2007,17887.52
Canada,roundwood,14,IMPORTS,1000 US$,2007,1655835.05
Canada,roundwood,14,IMPORTS,1000 m3,2007,24385.81
Canada,roundwood,14,REMOVALS,1000 m3,2007,656766.0
Canada,sawlogs and veneer logs,15,REMOVALS,1000 m3,2007,270154.0
Canada,sawnwood,16,EXPORTS,1000 US$,2007,20209920.42
Canada,sawnwood,16,EXPORTS,1000 m3,2007,96761.88
Canada,sawnwood,16,IMPORTS,1000 US$,2007,2490567.84
Canada,sawnwood,16,IMPORTS,1000 m3,2007,4608.37
Canada,sawnwood,16,PRODUCTION,1000 m3,2007,104568.86
Canada,secondary processed wooden products,17,EXPORTS,1000 US$,2007,4978010.16
Canada,secondary processed wooden products,17,IMPORTS,1000 US$,2007,3609674.95
Canada,veneer sheets,19,EXPORTS,1000 US$,2007,641537.1799999999
Canada,veneer sheets,19,EXPORTS,1000 m3,2007,1313.86
Canada,veneer sheets,19,IMPORTS,1000 US$,2007,408142.13
Canada,veneer sheets,19,IMPORTS,1000 m3,2007,616.14
Canada,veneer sheets,19,PRODUCTION,1000 m3,2007,1200.0
Canada,wood charcoal,20,EXPORTS,1000 US$,2007,410.57
Canada,wood charcoal,20,EXPORTS,1000 m.t.,2007,0.7
Canada,wood charcoal,20,IMPORTS,1000 US$,2007,6434.58
Canada,wood charcoal,20,IMPORTS,1000 m.t.,2007,11.0
Canada,wood fuel,21,EXPORTS,1000 US$,2007,13383.96
Canada,wood fuel,21,EXPORTS,1000 m3,2007,259.37
Canada,wood fuel,21,IMPORTS,1000 US$,2007,4877.85
Canada,wood fuel,21,IMPORTS,1000 m3,2007,72.06
Canada,wood fuel,21,REMOVALS,1000 m3,2007,6418.0
Canada,"wood residue, chips and particles",23,EXPORTS,1000 US$,2007,539574.14
Canada,"wood residue, chips and particles",23,EXPORTS,1000 m3,2007,6076.0
Canada,"wood residue, chips and particles",23,IMPORTS,1000 US$,2007,305709.12
Canada,"wood residue, chips and particles",23,IMPORTS,1000 m3,2007,7662.0
Canada,"wood residue, chips and particles",23,PRODUCTION,1000 m3,2007,168274.0
Canada,wood-based panels,24,EXPORTS,1000 US$,2007,4919733.47
Canada,wood-based panels,24,EXPORTS,1000 m3,2007,19716.0
Canada,wood-based panels,24,IMPORTS,1000 US$,2007,1751599.9300000002
Canada,wood-based panels,24,IMPORTS,1000 m3,2007,6955.44
Canada,wood-based panels,24,PRODUCTION,1000 m3,2007,34674.0
Canada,wooden furniture,25,EXPORTS,1000 US$,2007,1981586.22
Canada,wooden furniture,25,IMPORTS,1000 US$,2007,2258406.7
Canada,wooden wrapping and packing equipment,26,EXPORTS,1000 US$,2007,130411.09
Canada,wooden wrapping and packing equipment,26,IMPORTS,1000 US$,2007,60586.26
Canada,woodpulp,27,EXPORTS,1000 US$,2007,18341776.72
Canada,woodpulp,27,EXPORTS,1000 m.t.,2007,29360.0
Canada,woodpulp,27,IMPORTS,1000 US$,2007,464547.14
Canada,woodpulp,27,IMPORTS,1000 m.t.,2007,929.48
Canada,woodpulp,27,PRODUCTION,1000 m.t.,2007,56292.0
Croatia,"articles, moulded or pressed from pulp",0,EXPORTS,1000 US$,2007,12908.0
Croatia,"articles, moulded or pressed from pulp",0,IMPORTS,1000 US$,2007,763.0
Croatia,builder's joinery and carpentry of wood,1,EXPORTS,1000 US$,2007,37832.0
Croatia,builder's joinery and carpentry of wood,1,IMPORTS,1000 US$,2007,79241.0
Croatia,case materials,2,EXPORTS,1000 US$,2007,52830.0
Croatia,case materials,2,EXPORTS,1000 m.t.,2007,124.0
Croatia,case materials,2,IMPORTS,1000 US$,2007,11740.0
Croatia,case materials,2,IMPORTS,1000 m.t.,2007,22.0
Croatia,case materials,2,PRODUCTION,1000 m.t.,2007,132.0
Croatia,domestic/decorative products,3,EXPORTS,1000 US$,2007,538.0
Croatia,domestic/decorative products,3,IMPORTS,1000 US$,2007,5913.0
Croatia,engineered wood products,4,EXPORTS,1000 US$,2007,58818.0
Croatia,engineered wood products,4,EXPORTS,1000 m3,2007,129.0
Croatia,engineered wood products,4,IMPORTS,1000 US$,2007,172705.0
Croatia,engineered wood products,4,IMPORTS,1000 m3,2007,406.0
Croatia,engineered wood products,4,PRODUCTION,1000 m3,2007,155.0
Croatia,non-wood pulp,5,IMPORTS,1000 US$,2007,207.0
Croatia,other manufactured wood products,6,EXPORTS,1000 US$,2007,15473.0
Croatia,other manufactured wood products,6,IMPORTS,1000 US$,2007,11837.0
Croatia,other pulp,7,EXPORTS,1000 US$,2007,2.0
Croatia,other pulp,7,IMPORTS,1000 US$,2007,579.0
Croatia,other pulp,7,IMPORTS,1000 m.t.,2007,1.0
Croatia,"paper,print and packaging",8,EXPORTS,1000 US$,2007,625310.0
Croatia,"paper,print and packaging",8,EXPORTS,1000 m.t.,2007,519.0
Croatia,"paper,print and packaging",8,IMPORTS,1000 US$,2007,2028518.0
Croatia,"paper,print and packaging",8,IMPORTS,1000 m.t.,2007,1533.0
Croatia,"paper,print and packaging",8,PRODUCTION,1000 m.t.,2007,2031.0
Croatia,prefabricated buildings (discontinued 2017),9,EXPORTS,1000 US$,2007,50515.0
Croatia,prefabricated buildings (discontinued 2017),9,IMPORTS,1000 US$,2007,26298.0
Croatia,prefabricated buildings of wood,10,EXPORTS,1000 US$,2007,160.99
Croatia,prefabricated buildings of wood,10,IMPORTS,1000 US$,2007,3902.79
Croatia,pulpwood,11,EXPORTS,1000 US$,2007,17472.0
Croatia,pulpwood,11,EXPORTS,1000 m.t.,2007,47.0
